Brand_ID,Brand_Name,Country,Year,Sustainability_Rating,Material_Type,Eco_Friendly_Manufacturing,Carbon_Footprint_MT,Water_Usage_Liters,Waste_Production_KG,Recycling_Programs,Product_Lines,Average_Price_USD,Market_Trend,Certifications
BRAND-1446,Brand_1446,UK,2012,D,Recycled Polyester,Yes,263.44,2249556.43,70086.03,No,18,303.84,Growing,OEKO-TEX
BRAND-1447,Brand_1447,Italy,2023,D,Organic Cotton,Yes,486.61,1108105.37,26170.54,No,15,241.0,Growing,None
BRAND-1448,Brand_1448,USA,2023,D,Recycled Polyester,No,434.54,789831.43,9604.54,Yes,18,230.04,Growing,GOTS
BRAND-1449,Brand_1449,Australia,2024,D,Tencel,Yes,415.09,2981778.51,50478.01,No,6,92.62,Declining,B Corp
BRAND-1450,Brand_1450,Germany,2010,C,Recycled Polyester,Yes,472.6,368292.06,74146.16,Yes,14,213.66,Growing,Fair Trade
BRAND-1451,Brand_1451,Brazil,2016,A,Vegan Leather,No,396.22,1779542.67,59861.35,No,1,196.58,Declining,Fair Trade
BRAND-1452,Brand_1452,Brazil,2024,A,Recycled Polyester,No,464.41,1958776.31,37585.24,No,3,300.02,Growing,None
BRAND-1453,Brand_1453,China,2024,D,Organic Cotton,No,206.0,4130128.05,20100.27,No,4,326.57,Growing,None
BRAND-1454,Brand_1454,India,2010,D,Vegan Leather,Yes,168.5,2944182.43,21961.74,No,4,410.0,Growing,B Corp
BRAND-1455,Brand_1455,India,2021,D,Organic Cotton,No,390.49,4534879.07,91440.75,No,20,26.26,Declining,None
BRAND-1456,Brand_1456,UK,2021,C,Organic Cotton,Yes,124.63,1110337.64,64829.33,No,12,263.69,Growing,GOTS
BRAND-1457,Brand_1457,Italy,2012,A,Vegan Leather,Yes,476.38,3743014.43,45121.18,No,9,379.73,Stable,B Corp
BRAND-1458,Brand_1458,USA,2011,C,Organic Cotton,No,251.77,1370203.56,45220.54,No,20,144.75,Declining,GOTS
BRAND-1459,Brand_1459,India,2024,C,Bamboo Fabric,No,219.17,4694597.35,75262.58,No,16,224.18,Declining,OEKO-TEX
BRAND-1460,Brand_1460,Australia,2024,D,Recycled Polyester,Yes,367.76,3430456.41,81646.81,Yes,1,114.72,Growing,None
BRAND-1461,Brand_1461,Australia,2022,B,Recycled Polyester,Yes,179.35,3112241.71,14131.4,No,3,289.03,Stable,GOTS
BRAND-1462,Brand_1462,Italy,2014,B,Vegan Leather,No,417.02,260229.89,54511.73,Yes,15,108.88,Declining,None
BRAND-1463,Brand_1463,China,2021,D,Organic Cotton,No,195.62,4775937.86,68875.21,No,20,396.92,Declining,GOTS
BRAND-1464,Brand_1464,India,2013,B,Tencel,Yes,262.27,4582253.84,66591.55,No,7,71.18,Stable,Fair Trade
BRAND-1465,Brand_1465,USA,2010,B,Organic Cotton,No,210.33,114705.01,58293.14,Yes,9,474.1,Declining,B Corp
BRAND-1466,Brand_1466,France,2024,C,Vegan Leather,Yes,294.58,2117845.27,69868.49,Yes,10,240.69,Declining,GOTS
BRAND-1467,Brand_1467,Australia,2011,B,Hemp,No,247.34,638211.49,84699.33,No,4,388.07,Growing,B Corp
BRAND-1468,Brand_1468,Japan,2024,B,Organic Cotton,Yes,418.56,4955522.74,32268.25,No,17,409.4,Growing,OEKO-TEX
BRAND-1469,Brand_1469,France,2019,D,Recycled Polyester,No,79.9,2606881.02,82712.91,No,11,156.9,Stable,None
BRAND-1470,Brand_1470,Germany,2024,C,Hemp,No,126.42,778774.27,72235.79,No,12,198.32,Stable,OEKO-TEX
BRAND-1471,Brand_1471,China,2017,D,Hemp,No,206.22,1687679.88,92959.52,Yes,19,473.51,Declining,OEKO-TEX
BRAND-1472,Brand_1472,Germany,2010,B,Tencel,No,69.28,1569749.66,59681.14,No,14,457.75,Stable,B Corp
BRAND-1473,Brand_1473,China,2015,C,Tencel,Yes,456.37,4675196.85,12567.31,No,7,86.0,Growing,Fair Trade
BRAND-1474,Brand_1474,France,2012,D,Tencel,No,114.87,120094.41,30046.81,No,8,204.82,Stable,Fair Trade
BRAND-1475,Brand_1475,UK,2014,C,Recycled Polyester,No,334.34,779339.77,80780.56,Yes,3,194.42,Declining,Fair Trade
BRAND-1476,Brand_1476,France,2019,A,Tencel,Yes,410.47,2895330.84,55838.88,No,4,97.02,Declining,B Corp
BRAND-1477,Brand_1477,China,2016,A,Vegan Leather,No,462.88,3701243.53,47778.52,Yes,13,212.93,Declining,Fair Trade
BRAND-1478,Brand_1478,China,2014,A,Organic Cotton,Yes,222.64,1523472.15,26949.84,No,20,450.03,Stable,B Corp
BRAND-1479,Brand_1479,France,2023,C,Organic Cotton,Yes,48.95,1478004.86,48696.44,Yes,12,343.13,Growing,GOTS
BRAND-1480,Brand_1480,China,2017,D,Tencel,No,365.28,2588046.65,79493.49,Yes,12,205.31,Declining,None
BRAND-1481,Brand_1481,Brazil,2018,D,Vegan Leather,Yes,49.15,1706923.51,69827.74,No,1,226.35,Declining,GOTS
BRAND-1482,Brand_1482,France,2014,D,Organic Cotton,No,428.59,4713261.26,17997.26,No,12,210.73,Stable,None
BRAND-1483,Brand_1483,UK,2014,B,Tencel,No,401.73,2563172.4,59677.92,Yes,15,444.97,Growing,Fair Trade
BRAND-1484,Brand_1484,Germany,2016,D,Hemp,No,362.79,3334659.34,62705.11,Yes,20,334.62,Declining,GOTS
BRAND-1485,Brand_1485,Italy,2015,D,Recycled Polyester,Yes,448.83,3628167.38,10442.57,No,7,259.71,Declining,B Corp
BRAND-1486,Brand_1486,USA,2015,A,Hemp,No,451.82,527820.91,63993.46,Yes,5,84.63,Declining,OEKO-TEX
BRAND-1487,Brand_1487,Italy,2017,A,Vegan Leather,Yes,294.18,1830841.39,96540.77,Yes,8,345.9,Growing,OEKO-TEX
BRAND-1488,Brand_1488,Germany,2022,B,Bamboo Fabric,Yes,324.88,3000282.63,2009.64,No,17,183.12,Stable,OEKO-TEX
BRAND-1489,Brand_1489,Germany,2020,C,Organic Cotton,No,474.12,99337.22,39786.74,Yes,14,419.57,Declining,OEKO-TEX
BRAND-1490,Brand_1490,USA,2014,C,Organic Cotton,Yes,463.73,1211181.32,26578.07,Yes,12,27.52,Growing,OEKO-TEX
BRAND-1491,Brand_1491,UK,2016,D,Recycled Polyester,Yes,211.83,2497741.37,52727.42,No,12,234.93,Stable,None
BRAND-1492,Brand_1492,Germany,2010,B,Organic Cotton,Yes,278.39,631731.79,3385.97,No,10,308.93,Declining,None
BRAND-1493,Brand_1493,China,2019,A,Vegan Leather,Yes,243.04,445433.67,35332.11,Yes,14,239.65,Stable,None
BRAND-1494,Brand_1494,France,2015,D,Vegan Leather,No,161.09,4618779.59,26708.94,Yes,20,332.14,Stable,None
BRAND-1495,Brand_1495,USA,2020,D,Tencel,No,247.74,1221451.47,13377.69,No,3,47.34,Growing,None
BRAND-1496,Brand_1496,Germany,2015,B,Recycled Polyester,Yes,196.02,2694995.82,35088.46,No,12,399.36,Stable,OEKO-TEX
BRAND-1497,Brand_1497,China,2020,B,Bamboo Fabric,No,109.07,102449.89,81474.09,Yes,11,269.32,Stable,OEKO-TEX
BRAND-1498,Brand_1498,Japan,2015,C,Vegan Leather,Yes,419.67,1027426.31,5197.45,Yes,18,495.71,Stable,GOTS
BRAND-1499,Brand_1499,UK,2021,D,Recycled Polyester,Yes,434.59,984669.0,19113.17,No,6,495.0,Declining,OEKO-TEX
BRAND-1500,Brand_1500,Germany,2023,D,Recycled Polyester,Yes,410.58,2176311.06,79257.71,No,16,78.36,Stable,Fair Trade
BRAND-1501,Brand_1501,France,2011,A,Bamboo Fabric,No,178.74,156053.27,1954.92,No,8,353.19,Stable,Fair Trade
BRAND-1502,Brand_1502,UK,2013,B,Organic Cotton,Yes,283.21,3877946.89,81550.67,No,1,98.15,Stable,B Corp
BRAND-1503,Brand_1503,France,2020,B,Organic Cotton,Yes,317.16,1639000.99,22551.58,No,8,44.5,Growing,B Corp
BRAND-1504,Brand_1504,India,2014,B,Tencel,No,2.6,4738063.56,1883.02,No,9,84.1,Growing,OEKO-TEX
BRAND-1505,Brand_1505,Italy,2023,B,Hemp,Yes,418.67,2305670.9,83085.42,No,10,173.09,Stable,B Corp
BRAND-1506,Brand_1506,Japan,2011,C,Hemp,Yes,267.59,1740381.41,72241.7,No,10,327.4,Stable,None
BRAND-1507,Brand_1507,UK,2013,D,Organic Cotton,Yes,40.57,1892511.24,7060.52,No,19,472.79,Declining,B Corp
BRAND-1508,Brand_1508,Italy,2014,D,Recycled Polyester,No,425.52,1209969.82,89776.11,No,5,246.32,Growing,Fair Trade
BRAND-1509,Brand_1509,China,2010,A,Recycled Polyester,Yes,481.62,2517976.37,71359.65,No,13,84.07,Stable,GOTS
BRAND-1510,Brand_1510,UK,2020,A,Bamboo Fabric,No,386.15,1140265.19,25713.35,Yes,18,194.35,Stable,OEKO-TEX
BRAND-1511,Brand_1511,Australia,2013,D,Recycled Polyester,Yes,76.52,475444.45,85252.53,No,3,47.56,Declining,B Corp
BRAND-1512,Brand_1512,India,2010,B,Recycled Polyester,Yes,296.71,2309083.83,1254.44,No,5,27.02,Declining,Fair Trade
BRAND-1513,Brand_1513,France,2014,D,Hemp,No,416.03,1326655.19,66949.87,No,1,305.91,Declining,OEKO-TEX
BRAND-1514,Brand_1514,USA,2024,A,Organic Cotton,Yes,292.53,3421598.96,32284.44,No,19,297.32,Stable,Fair Trade
BRAND-1515,Brand_1515,UK,2010,A,Recycled Polyester,No,379.57,2762003.31,79623.61,No,10,151.57,Declining,None
BRAND-1516,Brand_1516,India,2010,C,Tencel,No,390.44,2745393.53,72342.79,No,19,208.01,Stable,Fair Trade
BRAND-1517,Brand_1517,India,2021,C,Bamboo Fabric,No,217.84,4721838.24,95249.54,Yes,15,121.54,Growing,B Corp
BRAND-1518,Brand_1518,China,2019,B,Organic Cotton,No,407.32,4227918.62,5100.69,No,13,423.48,Stable,B Corp
BRAND-1519,Brand_1519,France,2022,B,Organic Cotton,No,8.74,3154014.39,22503.48,Yes,20,158.29,Declining,GOTS
BRAND-1520,Brand_1520,Italy,2014,D,Tencel,No,38.17,2111592.79,82020.89,No,10,382.77,Declining,None
BRAND-1521,Brand_1521,France,2011,B,Organic Cotton,No,31.1,3044748.75,25458.8,No,11,95.09,Stable,Fair Trade
BRAND-1522,Brand_1522,USA,2010,D,Recycled Polyester,Yes,335.18,3354526.31,73303.33,No,19,265.54,Stable,Fair Trade
BRAND-1523,Brand_1523,Japan,2021,A,Bamboo Fabric,No,292.35,2968125.06,58130.34,No,16,45.63,Stable,Fair Trade
BRAND-1524,Brand_1524,Germany,2017,A,Bamboo Fabric,Yes,308.66,2327005.37,51931.98,No,6,438.64,Stable,B Corp
BRAND-1525,Brand_1525,Germany,2023,D,Vegan Leather,No,47.27,1461530.72,56640.67,Yes,12,241.93,Stable,OEKO-TEX
BRAND-1526,Brand_1526,Germany,2017,C,Tencel,Yes,378.53,3391057.16,37427.95,Yes,2,111.99,Declining,OEKO-TEX
BRAND-1527,Brand_1527,France,2018,C,Bamboo Fabric,No,473.0,702558.5,24144.85,Yes,3,458.97,Stable,B Corp
BRAND-1528,Brand_1528,France,2016,D,Vegan Leather,Yes,239.38,3923165.51,91003.42,No,9,265.95,Declining,Fair Trade
BRAND-1529,Brand_1529,Australia,2014,D,Tencel,Yes,209.77,665356.14,27420.66,Yes,7,91.4,Declining,None
BRAND-1530,Brand_1530,India,2024,B,Bamboo Fabric,No,185.95,2014467.61,76938.13,No,8,371.63,Stable,Fair Trade
BRAND-1531,Brand_1531,Brazil,2019,C,Bamboo Fabric,Yes,42.48,4866334.59,32313.41,Yes,18,466.29,Growing,B Corp
BRAND-1532,Brand_1532,Brazil,2021,B,Hemp,Yes,18.17,4687639.25,33327.49,No,9,495.88,Declining,OEKO-TEX
BRAND-1533,Brand_1533,India,2022,C,Hemp,No,14.96,2747754.46,76222.61,No,4,457.6,Growing,GOTS
BRAND-1534,Brand_1534,France,2022,B,Vegan Leather,Yes,360.68,396802.51,64836.29,Yes,2,360.51,Stable,B Corp
BRAND-1535,Brand_1535,Japan,2010,B,Tencel,Yes,349.76,4923010.75,6242.48,Yes,13,84.28,Growing,OEKO-TEX
BRAND-1536,Brand_1536,Japan,2023,C,Bamboo Fabric,No,442.43,321662.08,91750.19,No,3,189.9,Declining,Fair Trade
BRAND-1537,Brand_1537,Japan,2010,A,Bamboo Fabric,No,172.65,2753335.71,17563.63,No,11,496.9,Declining,Fair Trade
BRAND-1538,Brand_1538,India,2013,C,Recycled Polyester,No,382.54,4832096.67,61479.81,Yes,11,196.26,Declining,Fair Trade
BRAND-1539,Brand_1539,India,2017,B,Organic Cotton,No,236.28,849169.66,32590.84,No,1,193.46,Declining,OEKO-TEX
BRAND-1540,Brand_1540,China,2019,D,Organic Cotton,Yes,399.18,4820558.13,5073.08,Yes,12,481.06,Stable,OEKO-TEX
BRAND-1541,Brand_1541,UK,2016,A,Tencel,No,161.78,2944510.86,14968.6,Yes,19,107.36,Growing,B Corp
BRAND-1542,Brand_1542,USA,2013,A,Hemp,No,471.31,3076397.32,18389.46,Yes,6,472.89,Declining,GOTS
BRAND-1543,Brand_1543,France,2020,A,Recycled Polyester,Yes,189.23,880450.07,49775.13,Yes,20,370.44,Stable,None
BRAND-1544,Brand_1544,USA,2014,C,Vegan Leather,Yes,206.95,1569178.86,9113.8,Yes,12,155.04,Stable,None
BRAND-1545,Brand_1545,Italy,2014,A,Bamboo Fabric,No,329.77,213015.57,23176.69,Yes,17,262.04,Growing,OEKO-TEX
BRAND-1546,Brand_1546,UK,2015,A,Recycled Polyester,No,308.52,4592356.44,18671.28,Yes,8,204.75,Growing,OEKO-TEX
BRAND-1547,Brand_1547,UK,2015,A,Organic Cotton,No,152.89,1203718.8,55125.12,Yes,20,238.75,Growing,None
BRAND-1548,Brand_1548,UK,2017,C,Recycled Polyester,Yes,297.71,2109957.56,10392.15,No,3,225.92,Declining,None
BRAND-1549,Brand_1549,India,2019,A,Vegan Leather,No,127.49,699003.53,22135.25,No,12,371.56,Declining,None
BRAND-1550,Brand_1550,UK,2010,C,Hemp,No,332.42,2922658.85,48518.84,Yes,16,73.89,Growing,GOTS
BRAND-1551,Brand_1551,USA,2021,D,Hemp,No,442.07,2987909.88,39383.42,No,18,419.78,Declining,GOTS
BRAND-1552,Brand_1552,France,2010,A,Recycled Polyester,No,482.99,2570032.49,80816.77,Yes,4,332.67,Declining,B Corp
BRAND-1553,Brand_1553,USA,2011,D,Bamboo Fabric,Yes,261.33,2970678.39,29852.18,No,16,66.51,Growing,Fair Trade
BRAND-1554,Brand_1554,Italy,2018,D,Vegan Leather,No,269.14,521497.63,45613.55,Yes,5,440.1,Stable,None
BRAND-1555,Brand_1555,India,2023,D,Hemp,Yes,107.66,491572.15,62118.45,Yes,5,267.05,Declining,None
BRAND-1556,Brand_1556,UK,2023,C,Organic Cotton,Yes,218.49,581842.78,60434.31,Yes,15,269.73,Growing,GOTS
BRAND-1557,Brand_1557,India,2023,B,Vegan Leather,No,115.8,3724933.9,64949.45,No,9,472.42,Growing,GOTS
BRAND-1558,Brand_1558,India,2018,D,Bamboo Fabric,Yes,458.9,3300346.71,6869.23,Yes,18,221.48,Growing,GOTS
BRAND-1559,Brand_1559,USA,2015,A,Organic Cotton,No,479.62,4772272.59,11792.75,Yes,9,205.03,Growing,None
BRAND-1560,Brand_1560,UK,2019,C,Hemp,Yes,120.99,2538392.36,86570.07,No,3,186.75,Stable,GOTS
BRAND-1561,Brand_1561,China,2010,B,Tencel,No,262.98,606756.52,96089.04,No,12,237.14,Stable,OEKO-TEX
BRAND-1562,Brand_1562,Brazil,2012,C,Organic Cotton,Yes,412.27,1320311.05,27607.47,No,10,38.17,Declining,OEKO-TEX
BRAND-1563,Brand_1563,Italy,2022,C,Hemp,No,241.38,3508178.89,39817.12,Yes,20,158.0,Growing,None
BRAND-1564,Brand_1564,UK,2020,C,Vegan Leather,No,55.97,2928250.22,50759.08,No,19,135.66,Declining,GOTS
BRAND-1565,Brand_1565,China,2021,D,Tencel,Yes,115.6,839377.92,76565.77,No,9,54.69,Declining,None
BRAND-1566,Brand_1566,Brazil,2011,B,Vegan Leather,No,474.54,908742.62,49212.06,No,5,79.79,Growing,OEKO-TEX
BRAND-1567,Brand_1567,France,2020,A,Hemp,No,269.15,1809793.05,41021.0,No,1,263.84,Stable,B Corp
BRAND-1568,Brand_1568,Brazil,2016,A,Recycled Polyester,No,454.63,288504.22,17487.03,Yes,13,457.09,Growing,Fair Trade
BRAND-1569,Brand_1569,Italy,2015,A,Recycled Polyester,Yes,67.37,1606135.77,82669.99,Yes,17,483.02,Growing,None
BRAND-1570,Brand_1570,Japan,2020,B,Organic Cotton,Yes,188.12,4868456.84,7726.82,No,4,23.84,Stable,None
BRAND-1571,Brand_1571,China,2012,A,Recycled Polyester,No,227.61,3701057.21,24856.04,No,3,23.82,Declining,Fair Trade
BRAND-1572,Brand_1572,USA,2014,B,Recycled Polyester,Yes,213.56,4890661.3,24680.16,Yes,8,166.44,Stable,None
BRAND-1573,Brand_1573,India,2010,D,Recycled Polyester,No,184.98,3755860.58,59876.85,Yes,2,51.82,Growing,Fair Trade
BRAND-1574,Brand_1574,Australia,2018,B,Recycled Polyester,Yes,61.74,292051.34,12358.51,Yes,8,89.53,Stable,OEKO-TEX
BRAND-1575,Brand_1575,Japan,2018,B,Recycled Polyester,Yes,21.9,560535.45,79356.97,Yes,5,193.82,Declining,GOTS
BRAND-1576,Brand_1576,Italy,2020,A,Vegan Leather,No,397.52,1971072.37,89698.1,Yes,1,391.21,Stable,GOTS
BRAND-1577,Brand_1577,China,2016,C,Hemp,No,274.51,2136293.68,15314.4,Yes,12,398.38,Growing,B Corp
BRAND-1578,Brand_1578,Japan,2024,B,Tencel,No,263.33,426792.39,68954.21,No,15,486.45,Stable,OEKO-TEX
BRAND-1579,Brand_1579,USA,2010,A,Organic Cotton,Yes,1.96,386433.72,69322.79,No,8,499.55,Growing,B Corp
BRAND-1580,Brand_1580,Australia,2014,A,Tencel,Yes,110.55,4992362.37,28999.32,No,7,465.11,Stable,None
BRAND-1581,Brand_1581,China,2021,A,Hemp,No,223.91,1623362.63,20748.05,No,14,214.17,Growing,Fair Trade
BRAND-1582,Brand_1582,Australia,2010,C,Vegan Leather,Yes,21.83,2406491.41,84757.16,Yes,20,392.51,Growing,GOTS
BRAND-1583,Brand_1583,India,2015,A,Vegan Leather,No,448.69,3994682.68,1451.18,Yes,5,65.73,Growing,Fair Trade
BRAND-1584,Brand_1584,UK,2017,B,Organic Cotton,No,440.92,2486904.74,59787.36,Yes,6,225.05,Declining,OEKO-TEX
BRAND-1585,Brand_1585,China,2010,A,Tencel,Yes,74.01,4562674.64,24136.88,No,12,199.64,Stable,GOTS
BRAND-1586,Brand_1586,Italy,2023,C,Bamboo Fabric,Yes,477.93,3946886.53,60271.64,Yes,18,379.78,Declining,OEKO-TEX
BRAND-1587,Brand_1587,Germany,2023,B,Bamboo Fabric,Yes,294.25,3343129.6,31257.86,Yes,9,356.65,Declining,B Corp
BRAND-1588,Brand_1588,Brazil,2024,D,Bamboo Fabric,No,15.66,1241123.76,41449.63,Yes,18,354.47,Growing,OEKO-TEX
BRAND-1589,Brand_1589,Italy,2012,D,Bamboo Fabric,No,217.6,1177582.9,46326.37,Yes,10,183.73,Stable,B Corp
BRAND-1590,Brand_1590,Australia,2013,A,Hemp,Yes,89.12,4705305.47,92699.86,No,3,36.71,Growing,None
BRAND-1591,Brand_1591,Brazil,2024,D,Vegan Leather,No,276.08,3084236.05,4105.03,Yes,4,494.3,Stable,None
BRAND-1592,Brand_1592,Italy,2018,C,Tencel,Yes,55.65,239950.07,95882.35,Yes,17,256.38,Growing,GOTS
BRAND-1593,Brand_1593,USA,2016,D,Hemp,Yes,95.45,3870768.06,99947.85,No,5,462.33,Growing,OEKO-TEX
BRAND-1594,Brand_1594,USA,2015,C,Tencel,Yes,442.28,798605.46,67509.8,Yes,12,161.51,Growing,B Corp
BRAND-1595,Brand_1595,UK,2011,A,Tencel,Yes,250.79,2088462.12,18475.41,No,13,467.99,Growing,GOTS
BRAND-1596,Brand_1596,India,2019,D,Tencel,No,310.85,1937777.02,65275.9,Yes,17,335.07,Growing,None
BRAND-1597,Brand_1597,Brazil,2014,B,Recycled Polyester,No,474.54,861661.04,46559.31,No,15,72.73,Growing,GOTS
BRAND-1598,Brand_1598,Australia,2015,C,Recycled Polyester,Yes,419.43,4245253.25,98293.52,No,10,458.13,Declining,OEKO-TEX
BRAND-1599,Brand_1599,Germany,2014,C,Hemp,Yes,6.54,3370926.55,86608.61,No,12,254.29,Growing,B Corp
BRAND-1600,Brand_1600,Japan,2018,A,Organic Cotton,Yes,339.13,3385389.23,11648.67,No,12,97.3,Growing,B Corp
BRAND-1601,Brand_1601,Japan,2021,A,Hemp,Yes,164.75,260335.81,11543.62,No,6,123.26,Stable,B Corp
BRAND-1602,Brand_1602,Italy,2016,B,Organic Cotton,Yes,374.35,333217.47,79683.38,No,20,202.62,Stable,B Corp
BRAND-1603,Brand_1603,UK,2018,B,Recycled Polyester,No,356.4,1266144.0,17364.91,No,2,33.26,Stable,None
BRAND-1604,Brand_1604,France,2010,D,Bamboo Fabric,Yes,474.95,2871380.04,19705.94,Yes,15,464.96,Growing,Fair Trade
BRAND-1605,Brand_1605,Brazil,2021,B,Tencel,Yes,45.89,1148933.29,54018.31,Yes,4,167.81,Declining,Fair Trade
BRAND-1606,Brand_1606,UK,2018,D,Bamboo Fabric,Yes,36.25,3746140.75,28678.34,No,5,43.41,Declining,Fair Trade
BRAND-1607,Brand_1607,France,2015,D,Bamboo Fabric,Yes,122.83,379731.66,34875.11,No,6,109.34,Declining,None
BRAND-1608,Brand_1608,Brazil,2024,A,Vegan Leather,No,460.05,957216.49,73068.89,No,15,166.12,Declining,Fair Trade
BRAND-1609,Brand_1609,Italy,2010,B,Recycled Polyester,Yes,55.46,4948280.56,19305.91,Yes,15,132.24,Growing,None
BRAND-1610,Brand_1610,France,2024,B,Organic Cotton,No,385.95,2175559.58,6275.35,Yes,12,289.48,Declining,None
BRAND-1611,Brand_1611,Japan,2013,A,Hemp,Yes,95.31,2593087.23,12596.07,Yes,18,63.52,Declining,GOTS
BRAND-1612,Brand_1612,France,2013,B,Bamboo Fabric,Yes,379.43,4355316.85,14083.68,Yes,17,272.57,Declining,B Corp
BRAND-1613,Brand_1613,Australia,2016,B,Recycled Polyester,Yes,466.27,266779.15,19923.58,Yes,14,80.86,Growing,Fair Trade
BRAND-1614,Brand_1614,Germany,2014,D,Recycled Polyester,No,416.75,1644365.03,29097.83,Yes,11,453.04,Stable,B Corp
BRAND-1615,Brand_1615,UK,2018,B,Hemp,No,267.24,4847632.25,79717.17,No,9,326.09,Stable,GOTS
BRAND-1616,Brand_1616,France,2023,C,Vegan Leather,Yes,225.82,132070.68,77938.53,Yes,7,26.92,Growing,GOTS
BRAND-1617,Brand_1617,France,2015,D,Hemp,Yes,266.97,3040420.64,99013.32,Yes,2,207.08,Declining,B Corp
BRAND-1618,Brand_1618,France,2024,C,Tencel,No,153.77,185733.92,29719.37,Yes,2,223.92,Stable,B Corp
BRAND-1619,Brand_1619,Germany,2022,B,Organic Cotton,Yes,278.0,3976746.56,84699.78,No,11,333.56,Declining,GOTS
BRAND-1620,Brand_1620,Australia,2021,A,Hemp,No,271.96,3702495.94,59774.07,Yes,15,268.1,Stable,Fair Trade
BRAND-1621,Brand_1621,Italy,2016,A,Bamboo Fabric,No,63.75,3778941.55,86939.25,No,16,209.61,Growing,None
BRAND-1622,Brand_1622,Italy,2011,C,Organic Cotton,No,422.91,4068871.58,92722.48,No,1,186.82,Growing,Fair Trade
BRAND-1623,Brand_1623,China,2018,A,Recycled Polyester,Yes,494.96,4935475.14,76045.42,No,10,107.41,Declining,GOTS
BRAND-1624,Brand_1624,USA,2024,C,Bamboo Fabric,No,296.04,863098.68,66905.47,Yes,12,482.29,Stable,B Corp
BRAND-1625,Brand_1625,UK,2017,C,Vegan Leather,Yes,207.09,3366107.47,18928.0,Yes,4,482.06,Growing,GOTS
BRAND-1626,Brand_1626,Italy,2012,B,Organic Cotton,No,265.15,4270158.53,22361.51,No,14,283.82,Stable,None
BRAND-1627,Brand_1627,Germany,2012,B,Bamboo Fabric,Yes,395.37,2239742.74,69703.1,Yes,16,435.5,Declining,GOTS
BRAND-1628,Brand_1628,Germany,2020,C,Organic Cotton,Yes,295.51,4639247.91,41800.24,Yes,17,168.66,Stable,GOTS
BRAND-1629,Brand_1629,France,2018,A,Organic Cotton,No,438.6,2348090.45,44459.39,Yes,1,492.28,Stable,GOTS
BRAND-1630,Brand_1630,India,2023,A,Bamboo Fabric,Yes,32.22,110390.86,89541.06,No,9,283.96,Stable,None
BRAND-1631,Brand_1631,Italy,2015,D,Tencel,Yes,395.14,1953383.36,45346.19,No,10,269.09,Growing,GOTS
BRAND-1632,Brand_1632,UK,2020,A,Tencel,Yes,22.42,3306674.24,78630.05,No,9,238.25,Declining,GOTS
BRAND-1633,Brand_1633,Italy,2014,A,Recycled Polyester,No,111.36,4868840.4,95329.54,Yes,5,335.18,Growing,GOTS
BRAND-1634,Brand_1634,Australia,2011,B,Organic Cotton,Yes,415.57,1297459.4,79615.6,Yes,4,165.36,Growing,None
BRAND-1635,Brand_1635,Australia,2018,D,Organic Cotton,No,75.79,502352.53,67753.1,No,12,472.38,Declining,None
BRAND-1636,Brand_1636,Brazil,2011,A,Organic Cotton,No,9.19,2109390.57,41969.41,No,18,57.03,Growing,B Corp
BRAND-1637,Brand_1637,USA,2024,B,Vegan Leather,Yes,121.31,3237162.82,33677.08,No,10,100.13,Stable,B Corp
BRAND-1638,Brand_1638,France,2021,A,Recycled Polyester,Yes,220.98,2360448.94,59302.2,Yes,5,174.73,Stable,None
BRAND-1639,Brand_1639,China,2020,B,Hemp,No,121.36,1822903.98,51819.6,Yes,13,372.55,Declining,GOTS
BRAND-1640,Brand_1640,Germany,2020,B,Hemp,Yes,315.6,3584746.9,65869.68,No,9,492.03,Declining,B Corp
BRAND-1641,Brand_1641,USA,2019,B,Tencel,Yes,103.58,1553092.74,12032.74,Yes,9,215.82,Declining,OEKO-TEX
BRAND-1642,Brand_1642,Brazil,2024,B,Vegan Leather,Yes,83.84,3931208.78,62225.39,Yes,6,370.96,Stable,OEKO-TEX
BRAND-1643,Brand_1643,Brazil,2018,D,Vegan Leather,Yes,342.4,3909855.61,64808.46,No,3,469.91,Stable,None
BRAND-1644,Brand_1644,USA,2019,A,Recycled Polyester,No,101.23,3202676.18,26739.59,Yes,11,166.37,Stable,None
BRAND-1645,Brand_1645,China,2020,B,Hemp,No,337.16,3158449.54,52094.44,Yes,16,343.98,Growing,OEKO-TEX
BRAND-1646,Brand_1646,Brazil,2019,D,Recycled Polyester,Yes,148.43,1802762.49,85782.43,No,15,373.99,Growing,OEKO-TEX
BRAND-1647,Brand_1647,Australia,2023,A,Organic Cotton,No,257.2,3305175.76,31331.48,No,18,48.27,Growing,GOTS
BRAND-1648,Brand_1648,India,2016,B,Organic Cotton,Yes,164.91,1287670.67,97598.44,Yes,4,188.8,Growing,GOTS
BRAND-1649,Brand_1649,Germany,2024,B,Bamboo Fabric,Yes,487.94,813745.49,11901.57,Yes,10,155.75,Stable,B Corp
BRAND-1650,Brand_1650,UK,2014,B,Organic Cotton,Yes,336.5,331063.97,90476.0,No,14,435.72,Growing,OEKO-TEX
BRAND-1651,Brand_1651,France,2021,B,Hemp,No,389.33,4262374.33,7206.77,No,20,171.62,Stable,B Corp
BRAND-1652,Brand_1652,Germany,2022,C,Tencel,No,315.63,3441719.82,76421.66,No,17,285.01,Stable,B Corp
